,colony,type,week,frame_position,growth,wood_distance,comb_distance
22777,SH1,SH,0,8,0,107.11675872616759,44.553338819890925
22778,DD1,DD,3,2,1,104.80935072788114,23.259406699226016
22779,DD2,DD,4,8,0,1.0,5.0
22780,SH3,SH,3,6,1,85.70880934886448,25.317977802344327
22781,DD6,DD,1,0,1,4.0,3.0
22782,DD4,DD,0,8,1,40.0,30.4138126514911
22783,SH3,SH,3,4,0,56.0,33.54101966249684
22784,SH2,SH,3,6,0,36.0,56.61271941887264
22785,SH6,SH,0,9,0,50.0,28.284271247461902
22786,SH7,SH,2,2,1,82.0,10.04987562112089
22787,SH4,SH,0,0,0,20.0,308.1833869630224
22788,SH6,SH,3,4,0,74.0,92.0
22789,SH2,SH,3,1,1,108.01851693112621,340.4717315725345
22790,SH4,SH,2,9,0,74.33034373659252,92.61749294814668
22791,DD2,DD,1,7,0,94.0,77.4919350642375
22792,DD5,DD,0,4,1,32.0,176.11359970201053
22793,SH1,SH,2,3,0,70.02856560004639,53.33854141237835
22794,DD7,DD,1,5,0,88.0,142.12670403551894
22795,SH2,SH,3,9,0,32.0,10.0
22796,DD2,DD,1,7,0,42.01190307520001,101.53324578678651
22797,SH3,SH,3,9,0,9.0,88.54942122905152
22798,SH3,SH,1,4,1,105.0,6.324555320336759
22799,SH6,SH,1,7,0,98.0,95.34149149242423
22800,SH7,SH,3,6,0,3.0,30.364452901377952
22801,DD2,DD,3,3,1,37.48332962798263,3.0
22802,SH4,SH,1,9,0,1.0,408.5731268695972
22803,DD7,DD,1,2,0,57.0,128.79829191413992
22804,SH4,SH,4,5,1,102.0,51.86520991955976
22805,SH3,SH,4,1,1,63.0,5.656854249492381
22806,SH7,SH,0,6,1,44.0,6.4031242374328485
22807,DD2,DD,2,2,0,10.0,58.69412236331676
22808,DD2,DD,4,4,0,20.0,75.21303078589507
22809,DD5,DD,2,3,0,6.0,151.15885683611134
22810,DD7,DD,0,2,1,141.0,116.10340218959993
22811,SH2,SH,2,9,1,121.41251994749142,8.06225774829855
22812,SH4,SH,3,5,0,81.74350127074322,109.60383204979651
22813,DD4,DD,0,6,1,56.0,20.0
22814,DD2,DD,4,3,1,57.0,24.698178070456937
22815,SH1,SH,0,5,0,88.0,63.41135544995076
22816,DD6,DD,4,5,0,43.104524124504614,42.485291572496
22817,SH3,SH,0,4,1,24.0,330.4905444940899
22818,SH1,SH,1,4,0,54.230987451824994,163.88410539158457
22819,SH1,SH,3,5,0,112.0,69.07966415668217
22820,SH7,SH,4,3,0,26.0,4.242640687119285
22821,DD4,DD,1,8,0,51.0,98.71676655968832
22822,SH3,SH,4,5,0,1.0,92.57429448826494
22823,DD7,DD,0,1,0,38.01315561749642,267.02996086581743
22824,DD4,DD,0,6,0,112.0,125.76565508913791
22825,DD5,DD,0,6,0,38.0,291.0154635066666
22826,SH6,SH,3,6,0,5.0,184.25254408012933
22827,SH7,SH,3,5,1,11.0,61.0
22828,SH6,SH,2,1,0,121.0,139.1402170474087
22829,DD5,DD,3,8,0,50.00999900019995,160.5615146914104
22830,DD2,DD,1,7,0,41.0,100.65783625729296
22831,DD6,DD,0,3,0,68.18357573492314,29.154759474226502
22832,SH4,SH,3,1,0,8.0,49.49747468305833
22833,SH2,SH,4,5,1,18.973665961010276,3.605551275463989
22834,SH7,SH,0,6,0,38.8329756778952,194.7331507473753
22835,DD1,DD,0,5,1,26.30589287593181,136.2974687952788
22836,DD1,DD,4,0,1,13.601470508735444,4.123105625617661
22837,SH4,SH,1,7,0,71.0,76.53757247260981
22838,DD1,DD,1,8,0,4.47213595499958,96.30160954002794
22839,SH1,SH,1,6,0,53.0,23.0
22840,DD1,DD,2,9,0,111.0,46.61544808322666
22841,DD6,DD,2,5,0,25.0,131.03434664239754
22842,SH7,SH,4,0,1,17.029386365926403,1.4142135623730951
22843,DD1,DD,2,2,0,12.0,378.61325914447315
22844,DD6,DD,0,6,0,18.0,209.40152817016403
22845,SH1,SH,1,4,0,14.0,168.1814496310458
22846,DD2,DD,0,4,1,121.49897118905987,40.024992192379
22847,SH7,SH,4,7,0,5.0,6.0
22848,SH3,SH,0,7,0,44.04543109109048,158.38244852255568
22849,DD4,DD,2,5,0,42.0,134.2609399639374
22850,SH6,SH,1,9,0,103.0,168.1814496310458
22851,DD7,DD,3,6,0,69.35416353759881,115.88356225108029
22852,SH4,SH,2,3,1,97.0,24.839484696748443
22853,DD6,DD,4,6,0,63.0,21.93171219946131
22854,SH4,SH,2,1,0,6.0,16.1245154965971
22855,DD2,DD,4,8,0,7.0,86.05230967266364
22856,DD2,DD,2,3,0,59.21148537234985,106.0
22857,SH7,SH,4,1,0,2.23606797749979,11.0
22858,SH6,SH,1,0,0,92.77930803794561,134.18271125595876
22859,DD7,DD,4,9,0,33.0,255.26456863419176
22860,SH7,SH,1,2,1,28.284271247461902,4.0
22861,SH4,SH,2,3,0,47.095647357266465,96.74709297958259
22862,DD2,DD,3,5,1,51.0,4.47213595499958
22863,DD2,DD,0,7,0,66.75327707311455,214.478437144623
22864,SH2,SH,0,4,1,13.0,217.9380645963435
22865,SH7,SH,4,0,0,2.0,4.0
22866,DD1,DD,0,6,0,60.0,185.0
22867,SH4,SH,1,3,0,82.0,171.1724276862369
22868,DD5,DD,3,4,0,27.0,189.50461735799473
22869,SH6,SH,1,1,0,46.0,142.6639407839276
22870,DD6,DD,2,0,0,75.0,157.8005069700348
22871,SH7,SH,2,1,0,59.0,109.07795377618706
22872,DD5,DD,1,9,0,4.0,209.80467106334882
22873,SH3,SH,1,1,0,57.0,176.91806012954132
22874,DD6,DD,4,4,0,37.0,52.32590180780452
22875,SH6,SH,4,8,0,79.0,19.79898987322333
22876,SH3,SH,4,3,1,39.0,21.93171219946131
22877,SH4,SH,3,8,0,110.2905254316979,29.546573405388315
22878,SH2,SH,4,0,1,58.0,72.86288492778748
22879,SH4,SH,3,4,1,119.68291440301745,43.266615305567875
22880,SH4,SH,0,1,1,9.219544457292887,11.704699910719626
22881,SH1,SH,3,5,0,77.0,82.37718130647589
22882,DD5,DD,0,6,0,48.0,281.0
22883,SH4,SH,2,7,0,15.0,73.7563556583431
22884,DD4,DD,0,5,0,47.0,239.10667075596197
22885,SH1,SH,0,4,0,73.00684899377592,239.35329536064467
22886,SH4,SH,1,3,0,55.0,37.8021163428716
22887,DD4,DD,4,8,0,6.0,5.0
22888,DD1,DD,4,2,1,40.0,74.94664769020693
22889,SH4,SH,4,6,0,39.0,88.83692925805124
22890,SH6,SH,2,5,0,68.00735254367721,7.615773105863909
22891,DD2,DD,2,2,0,34.52535300326414,82.46211251235322
22892,DD7,DD,4,1,1,54.0,2.8284271247461903
22893,SH6,SH,0,7,0,31.0,205.00975586542216
22894,DD1,DD,3,4,1,43.0,87.20665112249179
22895,DD7,DD,3,3,0,3.0,3.0
22896,DD7,DD,1,7,1,80.0,64.66065264130884
22897,SH6,SH,4,0,1,93.0,8.94427190999916
22898,DD7,DD,0,5,1,99.18165152889924,2.8284271247461903
22899,SH1,SH,0,6,0,66.0,76.36753236814714
22900,SH3,SH,3,9,0,1.0,104.65180361560904
22901,SH3,SH,3,4,1,53.0,41.617304093369626
22902,SH1,SH,3,6,0,15.0,196.9771560359221
22903,DD2,DD,4,6,1,10.44030650891055,8.0
22904,DD5,DD,0,7,0,60.0,82.87339742040264
22905,DD7,DD,0,5,1,53.0,127.39309243440164
22906,SH1,SH,3,3,0,12.165525060596439,286.6653100743095
22907,SH3,SH,3,7,1,144.0,29.206163733020468
22908,SH6,SH,2,1,0,114.28035701729323,264.7149410214694
22909,DD4,DD,4,4,0,21.02379604162864,29.068883707497267
22910,SH6,SH,2,5,0,43.0,123.10970717209915
22911,SH3,SH,1,1,0,28.284271247461902,238.0
22912,SH4,SH,2,8,1,137.3644786689776,4.242640687119285
22913,DD4,DD,3,4,1,70.0,65.36818798161687
22914,DD7,DD,1,0,0,21.0,195.47889911701466
22915,SH3,SH,3,1,1,130.06152390311286,65.21502894272147
22916,SH4,SH,3,3,0,47.67598976424087,247.69537742961614
22917,SH4,SH,1,9,0,7.0,200.33971149025845
22918,DD1,DD,1,8,0,45.5411901469428,91.2633551870629
22919,DD1,DD,2,9,0,4.0,131.06105447462264
22920,SH2,SH,2,3,0,21.0,5.830951894845301
22921,DD4,DD,1,8,1,58.52349955359813,10.0
22922,DD5,DD,2,3,0,82.0,305.7924132479418
22923,DD7,DD,1,0,0,86.0,130.17296186228538
22924,SH6,SH,3,1,0,35.0,406.67431686793304
22925,DD2,DD,2,1,0,103.0,259.11580422660444
22926,SH3,SH,4,3,0,8.0,92.22797840135064
22927,SH3,SH,3,6,0,16.0,60.81118318204309
22928,DD2,DD,3,1,0,137.0,177.72450590731714
22929,DD5,DD,3,6,1,96.0,26.248809496813376
22930,SH3,SH,2,8,0,10.04987562112089,11.313708498984761
22931,DD6,DD,4,3,1,32.38826948140329,10.63014581273465
22932,SH7,SH,2,9,1,27.0,31.575306807693888
22933,DD2,DD,2,9,1,27.0,97.51410154434076
22934,DD5,DD,3,6,1,104.0,18.384776310850235
22935,SH4,SH,1,7,0,55.0,95.4148835350125
22936,SH6,SH,3,2,0,45.0,156.06408939919524
22937,DD5,DD,2,6,0,52.0,155.90060936378666
22938,SH4,SH,1,1,0,14.0,10.198039027185569
22939,SH2,SH,0,5,1,36.0,1.0
22940,SH6,SH,3,5,0,9.0,68.11754546370561
22941,SH1,SH,3,6,0,17.26267650163207,179.9388785115657
22942,DD2,DD,2,2,1,54.0,37.8021163428716
22943,SH7,SH,4,8,0,13.0,102.6498904042279
22944,DD1,DD,3,3,1,86.00581375697809,24.758836806279895
22945,DD4,DD,3,9,1,22.0,2.23606797749979
22946,SH6,SH,2,8,0,14.0,43.278170016764804
22947,SH2,SH,4,8,1,107.29864864013899,6.708203932499369
22948,SH3,SH,2,5,0,21.0,154.46682491719702
22949,DD2,DD,3,0,0,11.0,375.4690400019687
22950,SH3,SH,2,0,0,115.0,422.2913686070318
22951,SH3,SH,4,2,1,94.0,22.67156809750927
22952,SH2,SH,0,4,0,49.25444142409901,72.0
22953,SH3,SH,2,0,0,144.05554484295286,313.4278226322609
22954,DD5,DD,4,5,1,21.0,67.53517601961218
22955,DD5,DD,0,5,0,42.0,372.2284244922733
22956,DD5,DD,4,4,1,8.0,27.65863337187866
22957,DD4,DD,2,9,0,8.0,50.32891812864648
22958,DD5,DD,1,6,0,74.0,183.41483037093812
22959,SH4,SH,4,7,0,55.0,39.56008088970496
22960,SH4,SH,0,5,0,51.03920062069938,288.0624932197873
22961,SH7,SH,4,0,1,2.0,7.0
22962,SH4,SH,2,4,0,145.34441853748632,140.29255147726127
22963,SH3,SH,1,4,0,18.0,13.892443989449804
22964,DD1,DD,0,7,0,68.65857557508748,88.76936408468859
22965,DD1,DD,0,4,1,136.23509092741122,40.8166632639171
22966,DD4,DD,4,8,0,2.0,7.0710678118654755
22967,DD5,DD,3,4,0,26.0,138.68309197591464
22968,DD2,DD,0,5,1,37.656340767525464,47.38143096192854
22969,SH1,SH,1,8,0,6.0,89.9388681271896
22970,SH4,SH,2,2,0,69.0,163.71010964506743
22971,SH7,SH,4,6,0,11.0,13.892443989449804
22972,DD6,DD,0,2,1,146.01369798755184,6.4031242374328485
22973,SH7,SH,4,9,0,10.0,67.88225099390856
22974,SH6,SH,4,6,0,36.0,60.959002616512684
22975,DD4,DD,3,6,1,87.0,16.97056274847714
22976,DD1,DD,2,8,0,46.0,68.6804193347711
22977,DD6,DD,1,7,0,76.0,46.52956049652737
22978,SH3,SH,1,4,0,7.0,1.0
22979,SH2,SH,2,8,0,107.29864864013899,13.0
22980,SH2,SH,0,5,0,5.0,379.26903380054637
22981,DD7,DD,1,7,0,4.0,413.14041196668234
22982,SH4,SH,0,1,0,17.0,313.8470965295043
22983,SH7,SH,2,9,1,79.0,3.605551275463989
22984,SH2,SH,4,5,1,14.142135623730951,96.87620966986684
22985,DD2,DD,4,6,0,6.0,40.45985664828782
22986,DD5,DD,3,5,0,30.0,151.6443206981389
22987,SH6,SH,4,5,0,80.75270893288967,29.0
22988,SH2,SH,4,1,0,33.0,34.40930106817051
22989,SH6,SH,3,3,0,75.0,22.80350850198276
22990,SH4,SH,3,7,1,78.0,17.88854381999832
22991,SH2,SH,3,8,0,22.0,204.41624201613726
22992,DD4,DD,2,9,0,2.0,78.60025445251433
22993,SH7,SH,1,9,0,3.0,307.36297760140206
22994,SH2,SH,2,2,1,122.80065146407001,23.706539182259394
22995,DD5,DD,3,7,1,73.0,34.655446902326915
22996,SH7,SH,3,8,0,11.0,143.83671297690307
22997,SH6,SH,4,4,0,95.42536350467836,25.0
22998,SH6,SH,2,6,0,52.0,127.03542812932147
22999,SH1,SH,1,8,0,53.0,217.83020910791964
23000,SH7,SH,1,2,0,20.0,93.40770846134703
23001,SH2,SH,2,9,0,5.385164807134504,5.0
23002,SH6,SH,3,5,0,38.0,202.19297712828703
23003,SH6,SH,3,8,0,24.0,21.95449840010015
23004,DD6,DD,0,6,0,32.14031735997639,94.54099639838793
23005,SH2,SH,4,5,0,18.0,141.0319112825179
23006,SH2,SH,3,7,1,92.0,9.219544457292887
23007,SH7,SH,0,7,0,115.0,72.49827584156743
23008,DD6,DD,3,1,0,50.0,136.4734406395618
23009,SH2,SH,4,3,1,63.0,49.25444142409901
23010,DD2,DD,0,7,0,126.0634760745554,129.86916493148019
23011,DD7,DD,1,4,1,57.0,27.65863337187866
23012,DD7,DD,3,8,1,89.80534505250787,21.18962010041709
23013,SH2,SH,4,2,1,45.0,14.0
23014,SH2,SH,2,4,0,86.0,94.02127418834527
23015,DD1,DD,2,5,0,57.0,69.81403870282824
23016,SH3,SH,4,4,0,9.0,11.180339887498949
23017,DD5,DD,3,8,0,16.0,114.10959644131601
23018,DD7,DD,2,4,0,47.0,101.40019723846694
23019,DD4,DD,4,4,1,63.0,39.0
23020,SH3,SH,1,1,0,149.0,150.42606157179014
23021,DD6,DD,3,6,1,114.28035701729323,3.1622776601683795
23022,DD5,DD,4,9,0,40.0,114.76933388322858
23023,DD2,DD,2,6,0,15.0,102.20078277586722
23024,SH3,SH,2,2,0,107.0,84.17244204607586
23025,DD5,DD,1,4,0,9.0,258.49564793241683
23026,DD4,DD,2,9,1,22.090722034374522,6.082762530298219
23027,SH3,SH,2,6,0,90.0,100.16985574512923
23028,DD6,DD,3,1,1,100.0,8.94427190999916
23029,DD2,DD,0,4,0,79.0,121.6552506059644
23030,DD1,DD,2,4,0,12.0,72.13875518748573
23031,DD7,DD,2,3,0,14.0,107.81465577554843
23032,DD7,DD,3,6,0,111.0,51.73973328110612
23033,SH4,SH,1,3,0,121.0,222.3083444227859
23034,DD7,DD,4,6,0,6.0,4.0
23035,SH2,SH,0,4,0,6.082762530298219,127.01574705523721
23036,SH6,SH,4,5,0,29.0,36.76955262170047
23037,DD5,DD,0,5,0,79.30952023559341,330.80054413498175
23038,SH4,SH,1,9,1,33.83784863137726,10.44030650891055
23039,SH1,SH,2,8,0,73.0,4.47213595499958
23040,SH7,SH,0,5,1,28.071337695236398,31.32091952673165
23041,DD7,DD,4,2,0,1.0,4.0
23042,DD1,DD,3,5,1,65.0,35.35533905932738
23043,DD4,DD,4,4,1,16.0,85.42247947700886
23044,DD4,DD,4,8,1,11.0,1.0
23045,DD2,DD,4,4,1,8.94427190999916,1.0
23046,DD2,DD,0,4,0,53.0,220.0295434708712
23047,DD2,DD,0,8,0,37.05401462729781,174.39323381370048
23048,DD2,DD,0,8,0,82.29823813423954,107.93516572461452
23049,SH2,SH,1,6,0,61.0,211.62466774929618
23050,SH4,SH,4,3,0,34.0,106.89246933250256
23051,SH4,SH,1,3,0,117.0,268.2461556108493
23052,DD6,DD,0,4,0,42.0,91.21403400793103
23053,DD7,DD,0,2,0,120.93386622447825,147.5127113166862
23054,SH3,SH,4,1,0,24.0,42.42640687119285
23055,SH6,SH,3,0,1,77.0,88.19297024139736
23056,SH1,SH,0,6,0,21.095023109728988,34.17601498127012
23057,SH2,SH,0,9,0,110.0,9.848857801796104
23058,DD5,DD,3,8,1,60.0,77.88452991448301
23059,DD1,DD,2,1,0,45.0,174.56803831171388
23060,SH4,SH,3,2,0,2.0,40.36087214122113
23061,DD2,DD,4,2,1,51.0,65.60487786742691
23062,DD1,DD,3,6,1,38.0,36.87817782917155
23063,DD5,DD,0,5,0,53.600373133029585,314.0
23064,DD4,DD,1,9,0,47.0,61.84658438426491
23065,DD1,DD,1,6,0,100.07996802557443,112.27199116431488
23066,DD1,DD,0,4,0,95.524865872714,307.9366818032564
23067,SH3,SH,2,1,0,73.0,273.00732590903124
23068,SH3,SH,3,5,0,55.0,100.7670581092849
23069,DD7,DD,0,0,0,103.0,153.57408635573907
23070,DD1,DD,2,1,0,30.59411708155671,127.61269529321916
23071,SH2,SH,1,6,0,69.06518659932803,218.8880992653552
23072,DD6,DD,0,1,0,87.0,175.65022060902743
23073,SH6,SH,3,7,0,18.0,109.78615577567146
23074,SH6,SH,0,9,0,32.01562118716424,260.6184951226601
23075,DD5,DD,2,5,0,49.0,146.98639392814562
23076,SH2,SH,4,3,1,84.0,27.018512172212592
23077,DD7,DD,1,1,0,39.0,106.48004507887852
23078,SH1,SH,0,4,0,81.0,32.14031735997639
23079,SH1,SH,2,6,0,95.0,32.202484376209235
23080,DD1,DD,3,5,0,7.0,5.0
23081,SH3,SH,4,3,1,12.0,2.8284271247461903
23082,DD7,DD,1,6,0,48.0,292.85662020859286
23083,DD2,DD,1,9,1,25.019992006393608,39.21734310225516
23084,SH4,SH,4,1,1,91.13725912051558,9.486832980505138
23085,DD5,DD,4,2,1,36.0,71.0
23086,SH4,SH,3,5,1,125.14391715141412,66.18912297349165
23087,SH7,SH,2,0,1,32.0,36.0
23088,DD7,DD,4,3,0,9.848857801796104,59.81638571495272
23089,DD4,DD,2,4,0,82.73451516749222,36.68787265568828
23090,DD6,DD,3,7,0,47.0,209.74508337503408
23091,SH6,SH,3,8,1,124.57929201917949,17.4928556845359
23092,DD7,DD,3,3,0,7.0,32.526911934581186
23093,DD1,DD,3,2,1,34.36568055487916,7.615773105863909
23094,SH3,SH,4,9,1,21.0,67.0
23095,DD7,DD,3,6,0,5.830951894845301,115.52056094046635
23096,SH2,SH,4,1,1,90.0,49.25444142409901
23097,DD6,DD,2,6,0,43.0,173.07223925286226
23098,SH1,SH,0,6,0,32.7566787083184,198.70832896484234
23099,SH6,SH,2,3,0,5.0,98.29038610159185
23100,SH7,SH,0,3,1,138.01449199268893,153.7693077307692
23101,SH1,SH,1,8,0,95.0,178.2133552795637
23102,SH6,SH,1,2,0,68.0,119.36498649101419
23103,DD4,DD,4,9,1,34.0,36.87817782917155
23104,DD4,DD,1,6,0,5.0,155.56670594957006
23105,DD2,DD,1,6,0,48.0,85.58621384311844
23106,SH2,SH,1,9,0,73.02739212103907,292.6841300788275
23107,SH3,SH,3,9,0,2.0,11.045361017187261
23108,DD1,DD,0,4,0,96.0,250.4795400826183
23109,DD7,DD,4,1,0,2.0,38.8329756778952
23110,DD5,DD,1,4,0,124.06449935416659,226.29405648403582
23111,SH6,SH,4,6,0,14.142135623730951,226.68480319597958
23112,DD6,DD,0,1,1,91.0,34.36568055487916
23113,DD4,DD,1,5,0,39.0,111.25196627475849
23114,DD5,DD,0,7,0,123.9112585683803,137.0875632579411
23115,SH4,SH,3,4,1,135.0,28.284271247461902
23116,DD2,DD,4,2,1,100.0,36.40054944640259
23117,DD4,DD,2,8,1,31.0,17.029386365926403
23118,DD2,DD,2,5,0,34.0,74.24957912338628
23119,DD7,DD,0,1,1,66.70832032063167,53.71219600798314
23120,SH3,SH,3,0,1,109.29318368498559,38.47076812334269
23121,DD5,DD,1,9,0,4.0,245.80073230159425
23122,SH7,SH,2,8,0,18.0,116.96580696938743
23123,DD5,DD,4,4,0,15.0,99.98499887483122
23124,SH7,SH,3,1,1,4.0,79.0
23125,DD5,DD,1,8,0,23.0,71.84705978674423
23126,SH2,SH,1,2,0,84.0,31.016124838541646
23127,SH3,SH,0,8,0,87.0,277.68327281274975
23128,DD1,DD,2,1,0,33.0,305.00655730656024
23129,SH1,SH,2,4,0,55.0,57.48912940721924
23130,DD6,DD,1,6,0,28.442925306655784,153.16004700965587
23131,DD5,DD,2,6,0,7.0,101.86265262597475
23132,SH3,SH,0,1,0,36.0,344.30800164968576
23133,DD7,DD,3,1,1,24.0,38.58756276314948
23134,SH4,SH,2,4,1,80.0,84.1486779456457
23135,SH7,SH,2,4,0,13.0,31.32091952673165
23136,DD2,DD,4,2,1,54.0,2.8284271247461903
23137,SH3,SH,1,1,1,23.0,5.0990195135927845
23138,DD4,DD,1,7,0,38.0,33.95585369269929
23139,DD2,DD,4,7,1,29.0,3.605551275463989
23140,SH7,SH,2,8,0,105.0,74.95331880577403
23141,SH4,SH,3,8,0,89.0,42.579337712087536
23142,DD4,DD,4,6,1,14.0,4.123105625617661
23143,DD4,DD,2,7,1,53.03772242470448,43.139309220245984
23144,DD4,DD,4,4,1,74.0,32.69556544854363
23145,SH4,SH,3,6,0,4.47213595499958,132.94359706281458
23146,DD2,DD,4,8,0,5.0,2.0
23147,DD6,DD,4,0,1,91.0,1.0
23148,DD2,DD,1,9,0,29.0,101.78899744078434
23149,DD1,DD,2,8,0,11.0,143.0873858870865
23150,SH2,SH,2,7,0,77.0,179.47144619688115
23151,SH6,SH,2,9,0,28.0,113.13708498984761
23152,DD6,DD,3,3,1,49.040799340956916,28.861739379323623
23153,SH2,SH,4,2,1,32.0,143.2515270424717
23154,SH2,SH,2,9,0,37.0,151.9802618763371
23155,DD6,DD,0,2,0,133.01503674397117,80.99382692526635
23156,SH7,SH,4,0,0,8.0,5.0
23157,SH6,SH,3,7,0,89.0,114.28035701729323
23158,SH6,SH,3,0,0,86.0,83.48652585896721
23159,DD7,DD,0,0,1,10.0,39.44616584663204
23160,DD2,DD,4,9,1,54.0,7.0
23161,SH2,SH,4,6,0,44.0,155.56349186104046
23162,SH7,SH,2,7,0,12.0,171.10523077919038
23163,SH7,SH,3,0,1,51.15662224971465,1.4142135623730951
23164,DD1,DD,4,5,1,9.0,5.0
23165,DD7,DD,4,3,1,32.0,5.0
23166,DD2,DD,3,8,0,30.0,39.66106403010388
23167,DD5,DD,0,8,0,99.50376877284599,96.17692030835673
23168,SH2,SH,4,7,0,8.0,169.0
23169,SH4,SH,4,1,1,28.160255680657446,59.464274989274024
23170,SH2,SH,4,8,0,43.0,184.50474248647376
23171,SH6,SH,4,4,0,22.0,1.4142135623730951
23172,DD4,DD,4,8,1,8.0,2.8284271247461903
23173,SH7,SH,3,3,0,10.770329614269007,16.15549442140351
23174,SH3,SH,3,5,0,21.0,70.0
23175,SH6,SH,1,2,0,14.0,55.78530272392541
23176,SH3,SH,2,5,0,13.0,170.60187572239644
23177,DD5,DD,1,6,1,38.0,37.12142238654117
23178,DD7,DD,0,1,0,4.47213595499958,3.1622776601683795
23179,DD2,DD,4,1,1,31.016124838541646,79.22752047110903
23180,SH4,SH,1,9,0,134.0,224.61077445216202
23181,SH1,SH,1,8,0,53.0,118.20744477400736
23182,DD7,DD,3,3,1,65.0,32.526911934581186
23183,SH3,SH,1,8,0,78.08969202141856,2.8284271247461903
23184,DD1,DD,1,7,0,73.0,148.69095466772686
23185,SH7,SH,2,2,0,13.92838827718412,12.083045973594572
23186,SH4,SH,3,1,1,61.0,21.633307652783937
23187,SH2,SH,0,5,1,41.0,27.586228448267445
23188,DD6,DD,0,2,0,8.0,221.61678636782008
23189,DD7,DD,3,4,0,4.0,98.60020283954795
23190,DD7,DD,2,2,0,19.0,102.57680049601859
23191,DD6,DD,3,2,0,10.0,128.79829191413992
23192,DD5,DD,3,8,1,117.0,43.840620433565945
23193,SH7,SH,4,9,1,11.0,27.730849247724095
23194,DD7,DD,3,8,1,18.0,48.25971404805462
23195,SH7,SH,3,7,1,63.198101237299845,13.0
23196,SH3,SH,1,8,0,25.0,47.53945729601885
23197,DD4,DD,1,5,1,106.0,23.021728866442675
23198,SH3,SH,0,2,1,68.18357573492314,238.00840321299583
23199,DD5,DD,0,7,1,17.029386365926403,13.0
23200,SH1,SH,0,8,1,103.23759005323593,185.78482176970218
23201,DD7,DD,4,2,1,8.0,22.360679774997898
23202,SH2,SH,0,4,0,130.98091464026353,63.150613615387776
23203,SH3,SH,3,0,1,120.0,59.64059020499378
23204,SH3,SH,4,8,1,119.03780911962384,62.625873247404705
23205,DD6,DD,2,5,0,33.0,98.00510190801293
23206,SH7,SH,2,1,0,53.23532661682466,132.61975720080324
23207,SH4,SH,1,4,0,60.0,315.0
23208,SH7,SH,2,2,1,8.0,13.038404810405298
23209,SH3,SH,2,2,0,4.0,97.94896630388705
23210,SH4,SH,0,3,0,21.02379604162864,320.50585018061685
23211,SH3,SH,0,5,0,6.0,370.6534769835567
23212,SH2,SH,4,5,1,9.055385138137417,1.0
23213,DD1,DD,0,4,0,7.0,156.1089363233252
23214,DD6,DD,0,3,0,9.486832980505138,35.90264614203248
23215,SH7,SH,3,8,1,53.0,49.16299421312742
23216,SH6,SH,3,1,1,125.19584657647394,267.5256997000475
23217,DD7,DD,1,1,0,39.0,151.6377261765686
23218,DD4,DD,1,4,0,140.28898745090436,39.6232255123179
23219,SH4,SH,3,6,1,76.0,303.37105992497044
23220,DD6,DD,3,6,0,18.0,17.08800749063506
23221,DD2,DD,4,6,1,21.0,12.727922061357855
23222,SH6,SH,2,5,0,1.0,81.46778504415104
23223,SH2,SH,4,2,1,93.0,58.69412236331676
23224,DD4,DD,0,6,0,113.0,148.64723340849636
23225,DD6,DD,1,0,0,78.0,202.85216291674092
23226,SH7,SH,3,1,1,88.0,52.80151512977634
23227,DD6,DD,3,7,0,24.0,221.38653978957257
23228,SH6,SH,3,4,1,77.0,34.132096331752024
23229,SH2,SH,2,7,0,76.0,251.33443854752576
23230,DD1,DD,0,7,0,67.06713054842886,104.5609869884557
23231,DD5,DD,1,3,0,32.0624390837628,111.22050170719426
23232,SH3,SH,1,4,0,3.0,3.1622776601683795
23233,DD4,DD,2,9,1,4.47213595499958,8.0
23234,SH7,SH,4,4,0,16.0,33.24154027718932
23235,DD1,DD,2,1,0,18.0,297.1077245714086
23236,SH2,SH,4,9,1,97.0,10.295630140987
23237,DD4,DD,4,7,1,8.0,20.248456731316587
23238,DD6,DD,4,5,0,96.0,36.87817782917155
23239,DD5,DD,0,4,1,94.0,197.9595918363139
23240,DD2,DD,3,3,0,22.360679774997898,159.2262541165872
23241,SH7,SH,3,5,1,67.0,9.486832980505138
23242,DD4,DD,1,8,0,51.0,26.0
23243,SH2,SH,0,4,1,51.24451190127583,406.7677470006687
23244,DD5,DD,0,6,0,71.56814934033156,186.02419197512995
23245,SH3,SH,2,2,1,62.00806399170998,6.0
23246,SH7,SH,3,2,0,11.0,27.0
23247,SH4,SH,3,2,1,117.0,26.076809620810597
23248,SH7,SH,3,0,1,36.87817782917155,29.614185789921695
23249,DD2,DD,2,9,1,5.0,90.24411338142782
23250,DD6,DD,1,7,1,147.0,11.180339887498949
23251,DD2,DD,0,8,0,10.198039027185569,274.4321409747772
23252,SH6,SH,3,4,0,36.0,129.5569372901351
23253,SH2,SH,4,6,1,81.0,89.02246907382428
23254,SH4,SH,4,4,0,73.0,164.26807358704855
23255,DD1,DD,2,6,0,80.0,58.60034129593445
23256,SH4,SH,2,8,0,95.0,75.0
23257,DD5,DD,2,8,0,107.0,122.09013064126027
23258,SH3,SH,3,3,0,85.0,25.317977802344327
23259,DD7,DD,4,4,1,11.704699910719626,1.0
23260,DD1,DD,2,2,0,45.39823785126467,345.70073763299956
23261,SH3,SH,4,7,1,123.0,35.6931365951495
23262,DD5,DD,0,7,0,47.16990566028302,127.0
23263,DD4,DD,0,5,0,5.0,260.5724467398654
